,begin_time,Active Parallel Sessions,Active Serial Sessions,Average Active Sessions,Average Synchronous Single-Block Read Latency,Background CPU Usage Per Sec,Background Checkpoints Per Sec,Background Time Per Sec,Branch Node Splits Per Sec,Branch Node Splits Per Txn,Buffer Cache Hit Ratio,CPU Usage Per Sec,CPU Usage Per Txn,CR Blocks Created Per Sec,CR Blocks Created Per Txn,CR Undo Records Applied Per Sec,CR Undo Records Applied Per Txn,Captured user calls,Cell Physical IO Interconnect Bytes,Consistent Read Changes Per Sec,Consistent Read Changes Per Txn,Consistent Read Gets Per Sec,Consistent Read Gets Per Txn,Current Logons Count,Current OS Load,Current Open Cursors Count,Cursor Cache Hit Ratio,DB Block Changes Per Sec,DB Block Changes Per Txn,DB Block Changes Per User Call,DB Block Gets Per Sec,DB Block Gets Per Txn,DB Block Gets Per User Call,DBWR Checkpoints Per Sec,DDL statements parallelized Per Sec,DML statements parallelized Per Sec,Database CPU Time Ratio,Database Time Per Sec,Database Wait Time Ratio,Disk Sort Per Sec,Disk Sort Per Txn,Enqueue Deadlocks Per Sec,Enqueue Deadlocks Per Txn,Enqueue Requests Per Sec,Enqueue Requests Per Txn,Enqueue Timeouts Per Sec,Enqueue Timeouts Per Txn,Enqueue Waits Per Sec,Enqueue Waits Per Txn,Execute Without Parse Ratio,Executions Per Sec,Executions Per Txn,Executions Per User Call,Full Index Scans Per Sec,Full Index Scans Per Txn,GC CR Block Received Per Second,GC CR Block Received Per Txn,GC Current Block Received Per Second,GC Current Block Received Per Txn,Global Cache Average CR Get Time,Global Cache Average Current Get Time,Global Cache Blocks Corrupted,Global Cache Blocks Lost,Hard Parse Count Per Sec,Hard Parse Count Per Txn,Host CPU Usage Per Sec,Host CPU Utilization (%),I/O Megabytes per Second,I/O Requests per Second,Leaf Node Splits Per Sec,Leaf Node Splits Per Txn,Library Cache Hit Ratio,Library Cache Miss Ratio,Logical Reads Per Sec,Logical Reads Per Txn,Logical Reads Per User Call,Logons Per Sec,Logons Per Txn,Long Table Scans Per Sec,Long Table Scans Per Txn,Memory Sorts Ratio,Network Traffic Volume Per Sec,Open Cursors Per Sec,Open Cursors Per Txn,PGA Cache Hit %,PQ QC Session Count,PQ Slave Session Count,PX downgraded 1 to 25% Per Sec,PX downgraded 25 to 50% Per Sec,PX downgraded 50 to 75% Per Sec,PX downgraded 75 to 99% Per Sec,PX downgraded to serial Per Sec,PX operations not downgraded Per Sec,Parse Failure Count Per Sec,Parse Failure Count Per Txn,Physical Read Bytes Per Sec,Physical Read IO Requests Per Sec,Physical Read Total Bytes Per Sec,Physical Read Total IO Requests Per Sec,Physical Reads Direct Lobs Per Sec,Physical Reads Direct Lobs Per Txn,Physical Reads Direct Per Sec,Physical Reads Direct Per Txn,Physical Reads Per Sec,Physical Reads Per Txn,Physical Write Bytes Per Sec,Physical Write IO Requests Per Sec,Physical Write Total Bytes Per Sec,Physical Write Total IO Requests Per Sec,Physical Writes Direct Lobs  Per Txn,Physical Writes Direct Lobs Per Sec,Physical Writes Direct Per Sec,Physical Writes Direct Per Txn,Physical Writes Per Sec,Physical Writes Per Txn,Process Limit %,Queries parallelized Per Sec,Recursive Calls Per Sec,Recursive Calls Per Txn,Redo Allocation Hit Ratio,Redo Generated Per Sec,Redo Generated Per Txn,Redo Writes Per Sec,Redo Writes Per Txn,Replayed user calls,Response Time Per Txn,Row Cache Hit Ratio,Row Cache Miss Ratio,Rows Per Sort,Run Queue Per Sec,SQL Service Response Time,Session Count,Session Limit %,Shared Pool Free %,Soft Parse Ratio,Streams Pool Usage Percentage,Temp Space Used,Total Index Scans Per Sec,Total Index Scans Per Txn,Total PGA Allocated,Total PGA Used by SQL Workareas,Total Parse Count Per Sec,Total Parse Count Per Txn,Total Sorts Per User Call,Total Table Scans Per Sec,Total Table Scans Per Txn,Total Table Scans Per User Call,Txns Per Logon,User Calls Per Sec,User Calls Per Txn,User Calls Ratio,User Commits Per Sec,User Commits Percentage,User Limit %,User Rollback Undo Records Applied Per Txn,User Rollback UndoRec Applied Per Sec,User Rollbacks Per Sec,User Rollbacks Percentage,User Transaction Per Sec,VM in bytes Per Sec,VM out bytes Per Sec,Workload Capture and Replay status,DIFF_KB
793,2019-03-08  11,0.0,1.18333333333333,0.0778334773347828,7.09253665206254,4.40345598081819,0.0,0.0638242521197813,0.000277685216039098,0.000520833333333333,99.18302075234828,1.1199727504790902,2.25876197604559,0.0500005629910264,0.0955052354268279,0.008608473062997779,0.0132478632478632,0.0,10014088.533333302,0.733209095459172,1.3299315268065302,486.036781835115,971.0712274386881,53.0166666666667,0.660270182291667,191.55,712.3033441635539,16.1371635089677,29.601763666402398,4.8550160158684905,22.4531833819204,42.097660571251396,6.77875134032651,0.0,0.0,0.0,15.7611572340969,7.783347733478269,84.23884276590309,0.0,0.0,0.0,0.0,76.66143827110159,152.715208027341,0.000277685216039098,0.000427350427350427,0.0,0.0,85.1389928964783,15.4725662747611,30.1160820087258,4.713546822360231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000555370432078196,0.000854700854700855,25.951208604046396,14.4187271204842,0.15917085108344697,14.0227931591677,0.0508290111319396,0.0907337902685039,99.9961832061069,0.0038167938931297704,508.489965217035,1013.16888800994,156.38911801660802,0.0736167247256642,0.14746299930155,0.0,0.0,100.0,648.3858410933831,14.4500502019676,28.065923489917804,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30088.607233232997,3.6729256876505096,116775.062381311,8.997875716180001,0.0,0.0,0.0,0.0,3.6729256876505096,7.24081372960056,27932.2190526716,2.91710149512516,50131.3617302835,5.02491744298766,0.0005050505050505049,0.000277731489196245,0.000277731489196245,0.0005050505050505049,3.40969470857807,6.7945564539049,21.3388888888889,0.0,28.5815783790965,54.9646867347317,100.0,3508.5771159176697,6354.079567909461,0.6066699069963231,1.19395108668621,0.0,15.356574409717,100.0,0.0,54.7942270780824,0.0,0.268792456008188,65.05,13.7817796610169,8.24422640800476,99.9943598420756,0.0,14749969.0666667,26.3411470561586,52.4964000514007,176099123.2,45704.533333333304,2.8015373273789104,4.863709153962549,0.21638692964005202,0.5512906402964689,1.0524426265723001,0.168216547320942,7.911091269841269,3.27257244123743,6.574602280086111,11.139653097798199,0.519168849883511,100.0,1.23439046272567e-06,0.00213675213675214,0.00111083341047069,0.0,0.0,0.519168849883511,0.0,0.0,0.0,2048.0
794,2019-03-08  12,0.0,1.26666666666667,0.0758816638463826,6.96159785257986,4.52381291416042,0.0,0.0624951541602838,0.0,0.0,99.2100391248612,1.19818167357974,2.4972744171508996,0.0508319133878644,0.0976432134116105,0.0086096761650836,0.010562558356676001,0.0,9988898.13333333,0.0138854644588563,0.0174743230625584,486.49085606392504,1052.00086300821,53.7333333333333,0.587386067708333,192.95,717.9979171285,15.3658706519502,28.333821470172502,4.66276369507284,20.510160943329,39.1502935173141,6.27169728282763,0.0,0.0,0.0,16.5000164703633,7.588166384638249,83.4999835296368,0.0,0.0,0.0,0.0,51.7813707341978,104.31891089304399,0.000277731489196245,0.000326797385620915,0.0,0.0,85.28482241556841,15.3924962516541,30.950581859717698,4.7986542890802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055546297839249,0.00065359477124183,25.902213409088503,14.301600169132302,0.15888625627699698,13.9174897449445,0.0505552942470906,0.0909197633387838,99.9966044142615,0.0033955857385399,507.00100328388703,1091.1574093165,158.221480010638,0.0738882980733398,0.150789003006396,0.0,0.0,100.0,641.700010109169,14.4005848700261,28.8885095284445,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29112.476410771298,3.5537690931117303,115829.754859178,8.88059869657136,0.0,0.0,0.0,0.0,3.5537690931117303,7.27444940105726,28390.2562498581,2.9564116946446095,50648.5629262176,5.0368910483731,0.0,0.0,0.0,0.0,3.46560745237526,7.3726117658265995,21.5777777777778,0.0,27.835696755392398,55.0585660512093,100.0,3487.35007151865,6293.07277813957,0.588863212475713,1.20101566860678,0.0,15.7500268628489,100.0,0.0,53.980969520036794,0.0,0.264278400199486,66.4666666666667,14.081920903954801,8.22957407633464,99.99432140829072,0.0,14784921.6,26.5329266680863,61.0409469215294,176196539.73333302,68556.8,2.7681055623222597,4.86783420730689,0.21679040399883398,0.551341663474019,1.1075070828767,0.171529482167666,7.45579365079365,3.2051938106623705,6.66611297359061,11.2046777295466,0.5013659468410301,100.0,1.25107665885808e-06,0.0011494252873563199,0.00055546297839249,0.0,0.0,0.5013659468410301,0.0,0.0,0.0,2048.0
795,2019-03-08  13,0.0,1.21666666666667,0.0758012352552776,6.8091580535956,4.47346182430899,0.0,0.0624792072650601,0.0,0.0,99.18469294255578,1.1722360127951001,2.33240025513125,0.0605587327950562,0.115014234175914,0.00944134361848648,0.0157092673814165,0.0,10005384.533333302,0.763883890539576,1.09511344742575,484.682934909638,946.002128754942,53.6,0.3806477864583329,194.366666666667,713.293718404673,16.3887466328499,29.756152022119398,4.97218745345237,22.951519080229897,42.1150660934223,6.960763650824879,0.0,0.0,0.0,16.1911390829813,7.580123525527751,83.8088609170187,0.0,0.0,0.0,0.0,87.21259682175008,169.678511564143,0.00055546297839249,0.0009803921568627449,0.0,0.0,85.16535336185329,15.608579304231998,29.588935545852898,4.7504380650971205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000555370432078196,0.00087719298245614,25.7795724019048,14.205376885030699,0.159173041928889,14.0978457180504,0.0463811008267682,0.08480994841263599,99.9994639415999,0.0032446463335496396,507.634455193171,988.11402024519,155.188709709011,0.0730668409418206,0.14038205469369902,0.0,0.0,100.0,649.554086156687,14.5843970619501,27.5835427820644,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30179.646667821802,3.6840388998805897,116501.81678179,8.98675337670969,0.0,0.0,0.0,0.0,3.6840388998805897,7.15253296635573,28525.1661936694,3.0315503965730604,50259.4741704857,5.11109234134076,0.00039682539682539704,0.000277777777777778,0.000277777777777778,0.00039682539682539704,3.4820759513756605,6.8806714695794104,21.533333333333303,0.0,29.012794581012802,54.304846775435,100.0,3467.5664489323904,6333.46184762885,0.603925809678087,1.1662881259173101,0.0,15.081147497318499,100.0,0.0,55.5647444902558,0.0,0.256088203007664,66.1833333333333,14.0218926553672,8.22516366640727,99.99397227245329,0.0,14784921.6,26.082548741757304,48.729457957641706,176224921.6,45704.533333333304,2.8318023331459,4.75961773484325,0.21608209197495198,0.546256988204658,1.01160785796486,0.165235436223728,7.9780026455026505,3.2742493332590197,6.40886092487347,11.029639450970302,0.5261729414448789,100.0,1.24797225027531e-06,0.0,0.0,0.0,0.0,0.5261729414448789,0.0,0.0,0.0,2048.0
796,2019-03-08  14,0.0,1.2,0.0725347093327994,6.5109656841018,4.45955375550112,0.0,0.0617593513500041,0.0,0.0,99.1761698883349,1.2414886437261898,2.61532410633904,0.0586079656056072,0.118697539047805,0.007221018719102371,0.0132373975231118,0.0,10191138.133333301,0.7476531689162921,1.59852551276921,499.86791443857595,1031.29280261408,52.7666666666667,0.5311360677083329,194.516666666667,697.62135869718,18.6750083082997,37.0009531417359,5.76091392660697,24.9889547428444,50.42461788438371,7.756715753711691,0.0,0.0,0.0,17.2708088722638,7.25347093327994,82.7291911277362,0.0,0.0,0.0,0.0,132.302648074258,271.611663887431,0.0,0.0,0.000278287972393833,0.0007936507936507941,84.4532266163374,15.7856634313106,31.397118470141603,4.85772057196832,0.00111650756433875,0.0022988505747126397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055546297839249,0.00111111111111111,25.7984780227737,14.1986441904301,0.16195397016688698,14.1519017760545,0.0472132893278079,0.0948191750145912,99.9958932238193,0.00410677618069815,524.8568721414231,1081.71627764132,162.07452284337,0.0761134748113555,0.153632431969035,0.0,0.0,100.0,644.754229407533,14.782335889254698,29.3483625431704,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31822.3601189437,3.79998999620834,118546.731941326,9.12725300062403,0.0,0.0,0.0,0.0,3.8845654442070003,7.86252896622644,28554.730222295402,2.9382541802018602,51315.581550962306,5.02548620239228,0.000595238095238095,0.000277731489196245,0.000277731489196245,0.000595238095238095,3.4856848415888,7.214833358997151,21.2555555555555,0.0,30.6936942383458,60.634522942432696,100.0,3765.4168367164502,7477.862753127671,0.593619711054166,1.1935822595135601,0.0,15.0427448296264,100.0,0.0,74.115943960138,0.0,0.235968121034545,64.4833333333333,13.6617231638418,8.2275463104248,99.9942329873126,0.0,14784921.6,26.9584070021823,56.8740756449288,175175645.866667,45704.533333333304,3.0463921637000495,5.49897118651554,0.22058544562625,0.58292845867901,1.14609872916146,0.17960862127581798,7.397738095238099,3.248343997137,6.6543118227064095,10.4199639951187,0.505570822168253,100.0,1.22856969663297e-06,0.0,0.0,0.0,0.0,0.505570822168253,0.0,0.0,0.0,2048.0
797,2019-03-08  15,0.0,1.15,0.0731701434955575,6.83417703000602,4.382965479449481,0.0,0.0596575099002643,0.0,0.0,99.19082424374491,1.07848644110684,2.15836297144517,0.0536030660336431,0.104809075298025,0.00694328722990613,0.00968992248062015,0.0,9969049.6,0.761261734247965,0.995877317155376,486.178671792569,961.072660068211,53.3,0.790869140625,191.46666666666698,709.9372742985651,16.15793845056,29.1879424569822,4.9462708808168605,22.668070155770103,41.314348569264,6.90421402305444,0.0,0.0,0.0,15.8524832521844,7.31701434955575,84.14751674781559,0.0,0.0,0.0,0.0,87.1233400044433,175.290290909874,0.0,0.0,0.000277731489196245,0.000537634408602151,85.0068962151369,15.562001436804,30.3522206621459,4.815317241885991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055546297839249,0.000775193798449612,25.928312684295303,14.2609108493306,0.158337952178215,14.0074747445586,0.0472220777552156,0.0843941181885445,99.9968720675633,0.00312793243665937,508.846741485608,1002.3881309719301,155.930954484922,0.0733387064442936,0.14814354837248198,0.0,0.0,100.0,644.804725527668,14.5539563150194,28.330069318952198,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29698.151846495,3.6252626765741,116069.958836886,8.93100710605235,0.0,0.0,0.0,0.0,3.6252626765741,7.1623238873177195,28310.8292487358,2.9964563396045603,50085.4501507247,5.07646759223309,0.00036231884057971,0.000277731489196245,0.000277731489196245,0.00036231884057971,3.45591177352732,6.961226420439839,21.4333333333333,0.0,29.243347539414398,56.4743380999844,100.0,3447.8515487382106,6213.400781530329,0.601111267344678,1.18555144076371,0.0,14.4916645001264,100.0,0.0,74.1638027958642,0.0,0.25012728758947195,65.5666666666667,13.8912429378531,8.214432589213049,99.9941724941725,0.0,14784921.6,26.296886568043103,49.900060154832296,175115025.066667,68556.8,2.85642176929182,5.03019451209755,0.23284541733083103,0.5481509363135061,1.05472203972004,0.16894203790540804,7.9237632275132315,3.2413787874879105,6.507718301267801,10.910059080622,0.516149481889171,99.9479166666667,1.2409873309640699e-06,0.000952380952380952,0.00055546297839249,0.000277777777777778,0.0520833333333333,0.516427259666949,0.0,0.0,0.0,0.0
798,2019-03-08  16,0.0,1.21666666666667,0.0708425775652473,6.53659553725123,4.26488075592873,0.0,0.0592403991139844,0.0,0.0,99.20004177750509,1.08399087118767,2.1737101763811,0.0486089619491242,0.0872612156210783,0.00694435188270577,0.007890011223344559,0.0,9939882.66666667,0.7158416159809751,1.42430415263749,483.618906432146,977.9968264839281,53.1666666666667,0.4345377604166671,190.766666666667,717.556459694474,16.1552781079443,28.838675934542398,4.959103762048111,22.596639203126504,41.7803083033265,6.962975126932549,0.0,0.0,0.0,15.770489189629998,7.084257756524731,84.22951081037,0.0,0.0,0.0,0.0,78.0842565802251,157.895805452309,0.000277731489196245,0.000641025641025641,0.0,0.0,85.2351569250234,15.5201759771556,30.129104952235398,4.8199014114737695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000555555555555556,0.000606060606060606,25.862322853837103,14.1176195508984,0.15805465283151598,13.950348856852699,0.0494420607971559,0.0826093124450229,99.99585553581998,0.00414446417998816,506.215545635272,1019.77713478725,158.077348708507,0.0741739564695132,0.148622753556976,0.0,0.0,100.0,643.733365623852,14.5229992105671,28.135598954508602,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29415.2505600019,3.59072882812523,115734.975768185,8.89329427755335,0.0,0.0,0.0,0.0,3.59072882812523,7.06240007411159,28356.510791290802,2.99764730670789,49928.79091117,5.0570544867221905,0.000555555555555556,0.000277777777777778,0.000277777777777778,0.000555555555555556,3.4614881337025,6.973290598357611,21.388888888888896,0.0,28.6615246362626,55.0696813012311,100.0,3489.35256936916,6000.620016168979,0.5991471553487521,1.17654076100123,0.0,13.952057348747802,100.0,0.0,76.2855985995252,0.0,0.24277339678704102,65.3166666666667,13.8382768361582,8.21020472844442,99.99422299248991,0.0,14749969.0666667,26.721662508710104,52.1424619512328,174937821.866667,45704.533333333304,2.80214686303759,4.880032196205059,0.219504610123941,0.5493552368750221,1.0680605516060602,0.171174785168266,7.8255291005291,3.2293778947059604,6.460096494529361,11.0128369930212,0.51777144606057,99.9404761904762,1.2378829223812901e-06,0.000595238095238095,0.000277731489196245,0.000277731489196245,0.0595238095238095,0.518049177549766,0.0,0.0,0.0,1024.0
799,2019-03-08  17,0.0,1.13333333333333,0.0690999976777577,6.51570784790861,4.3247140858935,0.0,0.0599692999026311,0.0,0.0,99.2030241321073,0.989580679740452,2.07714499894825,0.0511072590428535,0.10528832580183901,0.00666555574070988,0.0125,0.0,9899929.6,0.745873459864336,1.78588690476191,481.88590047171095,1052.8182695626801,52.4666666666667,0.4743326822916671,190.45,707.1163041686959,16.024548759996602,32.233530135443694,5.094039125757691,22.5145046222677,46.47931704726,7.15618811718928,0.0,0.0,0.0,15.325565033327301,6.909999767775769,84.67443496667259,0.0,0.0,0.0,0.0,54.7624048021143,112.51720193140301,0.0,0.0,0.0,0.0,85.0059419502342,15.3905196384564,31.4734908859481,4.82951486495869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055546297839249,0.00104166666666667,25.9384048354791,14.1605211909022,0.157225258207602,13.7957217472118,0.0516618804556529,0.10343076965659101,99.9991036227285,0.00423728813559322,504.40040509397795,1099.29758660994,159.414799202903,0.073898842468066,0.156344578087602,0.0,0.0,100.0,640.2531536942599,14.4130257921066,29.4257218472401,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28847.366646388702,3.52140706132675,115326.36120839999,8.8336934305949,0.0,0.0,0.0,0.0,3.52140706132675,7.338933288408179,27862.2288264536,2.9136722188679505,49674.389331721104,4.96202831661685,0.000666666666666667,0.000277685216039098,0.000277685216039098,0.000666666666666667,3.4011509797917,7.166340440810111,21.1555555555555,0.0,28.045363018744897,56.6924016715337,100.0,3488.72831342203,6947.839509236321,0.586665672494164,1.22160291030404,0.0,14.574477602397199,100.0,0.0,74.4804632281118,0.0,0.24152269198837,63.9,13.5381355932203,8.21214526494344,99.9941724941725,0.0,14784921.6,26.467563525339898,57.605411523639,173690129.066667,68556.8,2.82061768199301,5.2191079459113405,0.22382916590799998,0.5502104782377261,1.14138138475644,0.17289502366495899,7.48699735449736,3.18695562420165,6.705669355277599,11.088632672956901,0.488907196368233,100.0,1.2215847773217199e-06,0.0,0.0,0.0,0.0,0.488907196368233,0.0,0.0,0.0,1024.0
800,2019-03-08  18,0.0,1.13333333333333,0.0678074362605456,6.25821998396258,4.34790338355008,0.0,0.0606976789301493,0.0,0.0,99.2189993896035,1.14530245575754,2.40411939193618,0.042245758180319,0.0866461291581857,0.00696172559733586,0.0123815497525175,0.0,9826901.33333333,0.729630486582019,1.07253234340331,485.518708315098,1002.16496420085,52.9333333333333,0.709407552083333,190.96666666666698,708.3509189057651,15.852793942532498,30.2149282299378,4.92958407052889,22.165796866354604,42.7801839075499,6.87770823700896,0.0,0.0,0.0,17.247151026345197,6.78074362605456,82.75284897365479,0.0,0.0,0.0,0.0,87.0511870191144,175.78843737071603,0.0,0.0,0.0,0.0,85.07570822308429,15.4109283687172,31.2569454126549,4.822657068070231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000557413600891862,0.000925925925925926,25.9833784361632,14.2919252961463,0.156401519949608,13.7069685583709,0.0475673672453832,0.0901453826824608,99.9968304278922,0.00316957210776545,507.68450518145204,1044.9451481084,158.103998042385,0.074450652100452,0.156721508917746,0.0,0.0,100.0,641.209264083903,14.4259303655375,29.1930283420116,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28643.403274587003,3.4953984479282005,114744.567862335,8.78462735533666,0.0,0.0,0.0,0.0,3.4965091887923596,7.20424452502724,27814.534845351,2.90562075587912,49051.490809525996,4.92234120303428,0.00040650406504065,0.000277731489196245,0.000277731489196245,0.00040650406504065,3.39532896061414,7.09219396706544,21.311111111111103,0.0,28.7472455049048,57.522500739997795,100.0,3407.35471962093,6507.1966262305505,0.583354841257381,1.19955226303572,0.0,14.0272339439125,99.99664654594228,0.0033534540576794104,74.583854310553,0.0,0.23220641858887098,64.8333333333333,13.7358757062147,8.20097630818685,99.9942429476108,0.0,14784921.6,26.325517121434697,52.6510370349233,175396061.866667,69853.8666666667,2.80573318708198,5.09236091174125,0.221486794548498,0.547612261654281,1.0849818605416601,0.17053724583174804,7.567724867724861,3.2022919040432902,6.71151722592887,10.9073034288413,0.49504866386821295,100.0,1.2324502073614401e-06,0.0,0.0,0.0,0.0,0.49504866386821295,0.0,0.0,0.0,0.0
801,2019-03-08  19,0.0,1.23333333333333,0.0737452042664012,6.89215902194683,4.30106834472258,0.0,0.0607078011358249,0.0,0.0,99.2114674242037,1.0966892060005502,2.1884846489942698,0.052768478074474996,0.10813340381912101,0.00472143531633617,0.00794504181600956,0.0,9939114.66666667,0.743771059620743,1.5895984558698002,484.853892016587,963.9082169872411,53.4666666666667,0.572737630208333,190.766666666667,710.158190300663,16.3279077663618,30.351334204608,5.1752504820533,22.6977352697482,43.474995847889005,7.182952017269731,0.0,0.0,0.0,15.786943532214401,7.374520426640119,84.21305646778559,0.0,0.0,0.0,0.0,84.12669084331671,174.618091851362,0.0,0.0,0.0,0.0,85.088109030778,15.470227288984999,29.8134725086665,4.83405449563277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055546297839249,0.000925925925925926,25.9220567124766,14.1906829790164,0.157780328960227,13.9331503383696,0.0480496546949321,0.0901297241253749,99.9943707261981,0.00562927380192313,507.551626777331,1007.38283089069,158.962836149348,0.0727751256449504,0.14454539507361802,0.0,0.0,100.0,641.122653520776,14.484929319904301,27.853237287687396,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28763.6989447411,3.51119371884046,115393.687874668,8.83269643113243,0.0,0.0,0.0,0.0,3.51119371884046,6.9158960415012,28220.1024601575,2.9987756452494403,50259.277797304196,5.10045395351031,0.000595238095238095,0.000277731489196245,0.000277731489196245,0.000595238095238095,3.44483672609344,6.94415421545435,21.488888888888898,0.0,28.8097574761426,55.058108606221104,100.0,3484.95098424164,6447.56692481355,0.606961523376147,1.19218389834185,0.0,14.516824580490699,100.0,0.0,74.79534336855929,0.0,0.25173768957472104,65.9166666666667,13.965395480225999,8.18993473052979,99.994212962963,0.0,14784921.6,26.149216651659604,52.4374921376834,175194538.66666698,68556.8,2.81413467772368,4.82284123083609,0.222818405555126,0.551566732488633,1.04107562154652,0.17163285103564904,7.894958513708509,3.20115525029398,6.3800947077492,10.839459374335899,0.517276384791599,99.82906484196809,1.24486784169253e-06,0.000666666666666667,0.000277731489196245,0.0008331481944315879,0.17093515803193202,0.518109532986031,0.0,0.0,0.0,1024.0
802,2019-03-08  20,0.0,1.16666666666667,0.0708873605573127,6.644092808057731,4.33207619473693,0.0,0.0617919472514534,0.000277685216039098,0.000462962962962963,99.185621525952,1.0903910049943801,2.16957479340961,0.0555519674067532,0.10781214456001101,0.00444296345662557,0.007407407407407409,0.0,10368955.7333333,0.8069282438727909,1.1868657842795802,500.98632508342797,972.6671985637649,52.4833333333333,0.221142578125,191.133333333333,696.012373029698,18.902613453632696,35.3389189590169,5.83117051980435,25.554976258322803,47.849860902712095,7.8954479880609405,0.0,0.0,0.0,16.8109260325944,7.08873605573128,83.18907396740559,0.0,0.0,0.0,0.0,87.4597117831746,166.499854277068,0.0,0.0,0.000277731489196245,0.000757575757575758,84.4300592528162,15.8624299063379,30.596489268322703,4.92200411525204,0.00112271247333558,0.0022988505747126397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00111083341047069,0.0019360269360269397,25.962173076055198,14.3028494193899,0.165034492122686,14.465345066009801,0.0494390466532921,0.0921647118934891,99.9937847203681,0.00621527963187022,526.541301341751,1020.5170594664801,163.263791756487,0.0744546011054795,0.14680554470159196,0.0,0.0,100.0,645.4731648052381,14.868790534996,28.6498429848112,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32491.456933125,3.87642530354001,119679.78849923301,9.232006910201699,0.0,0.0,0.0,0.0,3.9662423014068597,7.73350591600312,29353.929471235097,3.05245642088581,53174.3911299356,5.23418019016315,0.00039682539682539704,0.000277777777777778,0.000277777777777778,0.00039682539682539704,3.5832433436566298,7.143850121934509,21.1611111111111,0.0,29.7402732937892,56.8874331393653,100.0,3854.93321724455,7220.739175785021,0.614191706481558,1.18945966032065,0.0,13.9680472469927,100.0,0.0,75.8630453761387,0.0,0.239691724668054,63.9333333333333,13.545197740113,8.188935009638469,99.97153722600149,0.0,14784921.6,27.1365081324552,51.418036294194096,174419643.73333302,68556.8,3.0546693235776603,5.52218249728928,0.224064855385668,0.580284774518812,1.1017619315868998,0.17984935187464698,7.99660409035409,3.23455051260284,6.3542038302485295,10.763575184230302,0.523892278111466,99.95098039215691,1.22197282839457e-06,0.0,0.0,0.000277731489196245,0.0490196078431373,0.5241700096006621,0.0,0.0,0.0,1024.0
